date,temp_max,temp_min,precipitation,wind_speed_max,temp_mean
2024-03-10,10.9,1.0,0.0,8.9,5.95
2024-03-11,12.4,1.1,0.0,7.2,6.75
2024-03-12,7.2,4.0,29.9,12.9,5.6
2024-03-13,12.2,5.2,0.3,13.2,8.7
2024-03-14,14.1,2.8,0.0,6.9,8.45
2024-03-15,15.6,3.8,0.0,9.4,9.7
2024-03-16,19.1,5.9,0.0,7.8,12.5
2024-03-17,19.5,6.3,0.0,11.4,12.9
2024-03-18,11.8,3.8,0.0,16.1,7.800000000000001
2024-03-19,11.2,3.3,0.0,8.5,7.25
2024-03-20,13.6,3.8,2.2,19.3,8.7
2024-03-21,9.1,3.1,0.0,13.3,6.1
2024-03-22,10.7,1.5,0.0,9.7,6.1
2024-03-23,5.0,1.8,5.5,5.4,3.4
2024-03-24,14.4,2.5,0.9,4.7,8.45
2024-03-25,10.4,9.4,6.4,5.1,9.9
2024-03-26,9.8,4.7,36.3,14.8,7.25
2024-03-27,15.2,6.1,0.0,10.1,10.65
2024-03-28,12.6,5.2,1.4,10.0,8.9
2024-03-29,20.4,11.9,21.6,17.7,16.15
2024-03-30,23.1,10.1,0.0,5.0,16.6
2024-03-31,25.7,9.4,0.0,8.4,17.55
2024-04-01,17.6,9.9,9.4,6.9,13.75
2024-04-02,17.4,5.7,0.0,8.0,11.55
2024-04-03,14.2,7.9,13.6,5.4,11.05
2024-04-04,17.5,10.2,7.2,6.3,13.85
2024-04-05,12.4,8.6,1.1,6.2,10.5
2024-04-06,15.9,8.2,0.0,5.5,12.05
2024-04-07,20.5,11.6,0.5,6.4,16.05
2024-04-08,20.8,13.1,0.2,5.4,16.95
2024-04-09,20.0,8.9,53.2,15.2,14.45
2024-04-10,15.8,6.3,0.0,12.6,11.05
2024-04-11,17.5,5.3,0.0,7.4,11.4
2024-04-12,16.9,9.7,0.1,5.6,13.3
2024-04-13,21.3,9.5,0.0,7.4,15.4
2024-04-14,22.1,10.6,0.0,6.6,16.35
2024-04-15,24.2,10.5,0.0,8.0,17.35
2024-04-16,21.5,13.2,0.0,11.9,17.35
2024-04-17,24.0,15.1,3.2,7.6,19.55
2024-04-18,19.7,12.8,0.7,5.1,16.25
2024-04-19,21.5,12.4,0.0,14.0,16.95
2024-04-20,23.2,10.1,0.0,5.6,16.65
2024-04-21,20.9,12.1,5.2,6.5,16.5
2024-04-22,17.5,13.6,7.3,5.2,15.55
2024-04-23,20.0,12.9,0.0,6.0,16.45
2024-04-24,14.9,13.4,12.6,7.1,14.15
2024-04-25,24.9,13.9,0.1,7.2,19.4
2024-04-26,24.5,12.3,0.0,6.6,18.4
2024-04-27,19.5,16.2,0.1,4.8,17.85
2024-04-28,27.0,14.3,0.0,7.6,20.65
2024-04-29,25.0,14.9,0.0,10.8,19.95
2024-04-30,23.1,17.2,1.4,5.2,20.15
2024-05-01,18.6,11.6,37.1,8.7,15.1
2024-05-02,19.7,10.6,5.0,8.0,15.15
2024-05-03,23.1,9.7,0.0,7.3,16.4
2024-05-04,26.4,12.5,0.0,7.4,19.45
2024-05-05,26.5,12.8,0.0,10.5,19.65
2024-05-06,21.5,16.9,0.0,12.4,19.2
2024-05-07,20.2,17.5,10.7,10.9,18.85
2024-05-08,21.5,11.9,14.3,8.3,16.7
2024-05-09,16.4,10.1,5.4,6.2,13.25
2024-05-10,22.9,8.4,0.0,9.7,15.65
2024-05-11,24.1,12.9,0.0,11.9,18.5
2024-05-12,23.0,16.5,0.0,10.1,19.75
2024-05-13,21.4,15.1,38.2,11.8,18.25
2024-05-14,21.4,14.6,0.3,8.6,18.0
2024-05-15,24.5,12.2,1.1,7.3,18.35
2024-05-16,24.3,15.6,10.5,13.9,19.95
2024-05-17,25.0,13.1,0.0,7.4,19.05
2024-05-18,26.8,13.5,0.0,7.5,20.15
2024-05-19,20.0,15.6,3.7,4.3,17.8
2024-05-20,22.5,14.1,29.2,5.2,18.3
2024-05-21,27.5,16.8,0.9,8.4,22.15
2024-05-22,22.9,17.2,0.0,6.9,20.049999999999997
2024-05-23,24.7,16.6,0.0,7.6,20.65
2024-05-24,27.8,16.8,0.0,9.4,22.3
2024-05-25,24.2,16.9,0.0,10.1,20.549999999999997
2024-05-26,24.0,15.2,0.0,9.7,19.6
2024-05-27,23.1,18.5,1.0,10.8,20.8
2024-05-28,25.0,20.5,22.6,16.3,22.75
2024-05-29,26.1,18.3,2.5,11.5,22.200000000000003
2024-05-30,26.5,16.2,0.0,8.0,21.35
2024-05-31,20.6,17.1,37.0,8.6,18.85
2024-06-01,25.5,17.1,0.8,7.4,21.3
2024-06-02,22.2,16.7,38.1,7.1,19.45
2024-06-03,23.5,16.4,9.7,6.9,19.95
2024-06-04,24.2,15.6,0.1,6.9,19.9
2024-06-05,26.6,16.2,0.0,7.5,21.4
2024-06-06,25.0,17.4,0.0,9.1,21.2
2024-06-07,24.8,18.5,0.0,7.6,21.65
2024-06-08,27.1,16.4,0.0,7.9,21.75
2024-06-09,24.1,18.2,0.0,8.3,21.15
2024-06-10,23.6,18.3,9.5,6.2,20.950000000000003
2024-06-11,27.8,18.8,0.0,8.8,23.3
2024-06-12,28.7,18.6,0.0,8.1,23.65
2024-06-13,24.5,19.1,0.0,5.5,21.8
2024-06-14,30.6,18.5,0.0,7.8,24.55
2024-06-15,28.7,19.0,0.2,6.9,23.85
2024-06-16,27.6,20.5,10.1,7.9,24.05
2024-06-17,29.5,21.6,0.7,5.6,25.55
2024-06-18,21.6,18.5,69.9,6.9,20.05
2024-06-19,29.1,17.4,0.0,8.4,23.25
2024-06-20,29.2,19.0,0.0,9.4,24.1
2024-06-21,22.1,18.6,38.4,9.3,20.35
2024-06-22,29.6,17.0,0.1,9.8,23.3
2024-06-23,22.2,20.6,40.1,6.3,21.4
2024-06-24,32.8,20.6,0.6,7.2,26.7
2024-06-25,31.2,23.4,0.0,5.1,27.299999999999997
2024-06-26,30.1,22.8,2.7,7.4,26.450000000000003
2024-06-27,27.6,21.5,0.0,7.9,24.55
2024-06-28,23.5,20.9,90.8,5.9,22.2
2024-06-29,27.7,21.0,1.5,6.2,24.35
2024-06-30,28.5,21.9,10.2,11.4,25.2
2024-07-01,29.4,24.9,30.9,12.6,27.15
2024-07-02,30.9,23.4,1.2,5.9,27.15
2024-07-03,31.0,22.5,0.4,5.9,26.75
2024-07-04,33.5,23.6,0.2,7.2,28.55
2024-07-05,34.7,23.8,0.0,6.6,29.25
2024-07-06,33.8,24.5,1.1,7.1,29.15
2024-07-07,34.0,23.6,0.0,6.4,28.8
2024-07-08,35.0,24.5,0.0,5.7,29.75
2024-07-09,34.3,24.2,5.1,6.8,29.25
2024-07-10,32.5,24.0,5.3,9.7,28.25
2024-07-11,28.5,24.5,5.4,12.5,26.5
2024-07-12,25.5,22.1,17.4,5.0,23.8
2024-07-13,30.8,22.2,0.1,8.3,26.5
2024-07-14,28.8,24.0,12.1,6.4,26.4
2024-07-15,26.6,23.1,1.4,9.0,24.85
2024-07-16,25.1,22.2,12.1,4.6,23.65
2024-07-17,29.1,22.4,6.9,4.2,25.75
2024-07-18,32.0,23.8,0.3,7.0,27.9
2024-07-19,33.5,24.9,0.0,6.4,29.2
2024-07-20,36.0,26.0,6.5,8.9,31.0
2024-07-21,33.0,25.3,8.7,6.9,29.15
2024-07-22,35.5,25.1,5.6,7.6,30.3
2024-07-23,34.5,24.0,0.0,7.3,29.25
2024-07-24,36.2,25.7,0.0,6.3,30.950000000000003
2024-07-25,34.0,24.6,0.3,5.6,29.3
2024-07-26,35.1,24.6,0.7,6.6,29.85
2024-07-27,33.2,25.2,0.3,5.9,29.200000000000003
2024-07-28,35.5,25.2,0.0,6.8,30.35
2024-07-29,36.2,26.9,0.0,9.2,31.55
2024-07-30,36.0,26.5,3.3,6.4,31.25
2024-07-31,33.7,25.6,20.0,6.7,29.65
2024-08-01,32.2,24.5,0.2,6.8,28.35
2024-08-02,33.0,24.1,0.0,6.9,28.55
2024-08-03,32.5,24.4,0.0,6.2,28.45
2024-08-04,33.6,24.1,0.0,6.8,28.85
2024-08-05,31.9,24.7,0.0,6.1,28.299999999999997
2024-08-06,32.2,25.1,3.0,4.7,28.65
2024-08-07,32.8,25.3,8.6,7.6,29.049999999999997
2024-08-08,32.0,24.5,12.9,4.9,28.25
2024-08-09,33.4,25.4,0.0,6.9,29.4
2024-08-10,32.9,25.5,0.0,7.6,29.2
2024-08-11,34.3,25.4,0.0,7.3,29.85
2024-08-12,34.0,26.2,0.0,8.6,30.1
2024-08-13,33.8,26.6,0.4,6.7,30.2
2024-08-14,32.4,25.4,0.8,6.6,28.9
2024-08-15,32.5,25.0,0.3,6.9,28.75
2024-08-16,27.5,26.3,57.4,13.5,26.9
2024-08-17,35.2,26.5,2.1,11.0,30.85
2024-08-18,32.9,25.7,0.6,4.3,29.299999999999997
2024-08-19,33.2,25.0,0.3,5.7,29.1
2024-08-20,32.3,23.9,2.6,6.3,28.1
2024-08-21,31.2,25.0,14.2,6.2,28.1
2024-08-22,28.8,24.6,7.2,6.6,26.700000000000003
2024-08-23,30.7,26.3,0.0,6.8,28.5
2024-08-24,30.9,25.9,1.3,7.3,28.4
2024-08-25,30.9,24.5,3.0,9.4,27.7
2024-08-26,31.8,25.0,0.0,8.8,28.4
2024-08-27,28.8,25.8,6.2,8.8,27.3
2024-08-28,30.5,24.7,1.7,6.5,27.6
2024-08-29,28.8,23.9,82.1,8.7,26.35
2024-08-30,26.8,25.7,86.4,8.7,26.25
2024-08-31,28.9,26.3,28.9,8.0,27.6
2024-09-01,30.0,24.1,28.0,8.4,27.05
2024-09-02,32.0,26.5,0.6,11.3,29.25
2024-09-03,27.1,22.9,2.0,6.2,25.0
2024-09-04,29.1,22.1,0.9,6.9,25.6
2024-09-05,30.5,22.0,0.0,5.6,26.25
2024-09-06,32.5,22.8,0.0,6.2,27.65
2024-09-07,32.3,23.6,0.0,6.9,27.95
2024-09-08,31.8,23.8,0.0,5.7,27.8
2024-09-09,32.5,24.2,1.2,7.4,28.35
2024-09-10,31.8,23.9,0.0,6.6,27.85
2024-09-11,32.6,24.9,0.1,6.6,28.75
2024-09-12,32.3,25.1,0.4,7.3,28.7
2024-09-13,32.3,25.5,0.0,8.8,28.9
2024-09-14,32.5,24.9,0.0,8.6,28.7
2024-09-15,32.7,25.4,1.8,10.3,29.05
2024-09-16,29.0,23.5,6.9,6.6,26.25
2024-09-17,31.8,22.0,0.0,6.8,26.9
2024-09-18,33.4,24.8,0.2,4.7,29.1
2024-09-19,30.2,23.6,0.8,4.1,26.9
2024-09-20,32.5,23.5,0.0,6.4,28.0
2024-09-21,32.9,22.5,1.3,7.8,27.7
2024-09-22,29.6,21.9,11.5,13.8,25.75
2024-09-23,26.8,19.9,2.6,8.3,23.35
2024-09-24,23.5,18.0,0.0,8.3,20.75
2024-09-25,20.6,16.9,0.6,8.9,18.75
2024-09-26,27.2,20.6,0.0,8.7,23.9
2024-09-27,23.4,21.9,11.5,6.2,22.65
2024-09-28,27.6,21.8,0.0,5.8,24.700000000000003
2024-09-29,25.5,20.8,0.0,6.6,23.15
2024-09-30,23.0,19.8,0.4,5.5,21.4
2024-10-01,23.5,19.4,0.3,7.8,21.45
2024-10-02,30.2,20.2,0.0,9.0,25.2
2024-10-03,25.4,21.1,6.8,6.8,23.25
2024-10-04,28.3,22.5,7.5,9.6,25.4
2024-10-05,23.0,19.5,14.3,5.5,21.25
2024-10-06,24.3,19.6,0.6,4.8,21.950000000000003
2024-10-07,28.1,20.0,0.0,8.9,24.05
2024-10-08,23.0,15.4,22.6,7.2,19.2
2024-10-09,17.3,15.4,50.4,10.1,16.35
2024-10-10,21.0,15.9,0.2,8.7,18.45
2024-10-11,24.0,14.9,0.0,4.5,19.45
2024-10-12,24.6,15.9,0.0,5.4,20.25
2024-10-13,25.4,16.3,0.0,6.7,20.85
2024-10-14,24.3,15.4,0.0,6.2,19.85
2024-10-15,25.6,16.7,0.0,5.6,21.15
2024-10-16,25.5,16.7,0.0,4.0,21.1
2024-10-17,25.4,18.8,0.0,5.4,22.1
2024-10-18,22.5,19.0,1.5,5.0,20.75
2024-10-19,29.8,19.9,4.5,12.3,24.85
2024-10-20,21.2,12.6,0.0,13.7,16.9
2024-10-21,19.4,10.3,0.0,7.2,14.85
2024-10-22,22.0,13.4,0.0,5.8,17.7
2024-10-23,24.4,16.6,13.7,8.7,20.5
2024-10-24,25.5,19.1,0.0,6.6,22.3
2024-10-25,20.9,16.9,1.7,5.2,18.9
2024-10-26,20.8,15.9,0.0,4.9,18.35
2024-10-27,22.8,15.9,0.9,4.0,19.35
2024-10-28,20.0,16.3,10.6,5.6,18.15
2024-10-29,17.6,11.9,17.9,7.4,14.75
2024-10-30,22.0,12.0,14.7,13.3,17.0
2024-10-31,20.5,13.0,0.0,6.9,16.75
2024-11-01,21.5,11.6,5.1,4.8,16.55
2024-11-02,16.8,14.2,44.3,11.2,15.5
2024-11-03,21.5,14.3,0.1,8.7,17.9
2024-11-04,22.5,10.2,0.0,9.3,16.35
2024-11-05,19.7,11.9,0.0,7.4,15.8
2024-11-06,15.3,12.3,0.1,6.6,13.8
2024-11-07,15.6,9.8,0.0,11.3,12.7
2024-11-08,14.9,9.0,0.0,10.6,11.95
2024-11-09,16.4,7.9,0.0,5.8,12.15
2024-11-10,16.0,9.5,0.2,6.3,12.75
2024-11-11,20.9,13.1,0.0,5.4,17.0
2024-11-12,20.4,10.8,0.0,4.9,15.6
2024-11-13,19.5,12.4,0.0,8.8,15.95
2024-11-14,18.7,10.6,0.0,5.2,14.65
2024-11-15,17.6,13.0,9.8,5.6,15.3
2024-11-16,18.0,12.9,0.0,6.8,15.45
2024-11-17,21.8,14.5,0.0,7.3,18.15
2024-11-18,16.9,8.8,0.6,11.7,12.85
2024-11-19,11.8,6.2,0.0,12.5,9.0
2024-11-20,7.6,5.1,4.7,5.9,6.35
2024-11-21,13.2,7.7,2.6,6.9,10.45
2024-11-22,17.8,8.0,0.0,7.8,12.9
2024-11-23,14.2,7.8,0.0,11.6,11.0
2024-11-24,13.6,7.3,0.0,7.3,10.45
2024-11-25,13.6,5.8,0.0,5.8,9.7
2024-11-26,12.6,4.6,3.5,4.6,8.6
2024-11-27,20.5,8.8,28.3,10.1,14.65
2024-11-28,16.5,8.6,0.0,8.9,12.55
2024-11-29,14.9,6.8,0.0,6.7,10.85
2024-11-30,15.4,4.8,0.0,5.5,10.1
2024-12-01,15.6,5.7,0.0,5.1,10.65
2024-12-02,15.4,6.8,0.0,5.2,11.1
2024-12-03,16.9,5.7,0.0,4.7,11.3
2024-12-04,16.3,6.4,0.0,7.1,11.35
2024-12-05,14.5,7.2,0.0,5.9,10.85
2024-12-06,16.0,4.9,0.0,6.5,10.45
2024-12-07,11.5,5.2,0.0,6.4,8.35
2024-12-08,12.1,4.1,0.0,10.3,8.1
2024-12-09,11.3,4.1,0.0,7.5,7.7
2024-12-10,12.4,3.5,0.0,8.6,7.95
2024-12-11,12.7,3.4,0.0,12.3,8.049999999999999
2024-12-12,9.0,3.8,0.0,10.8,6.4
2024-12-13,9.6,1.8,0.0,6.3,5.7
2024-12-14,10.6,3.5,0.0,11.0,7.05
2024-12-15,11.8,0.8,0.0,4.9,6.300000000000001
2024-12-16,11.1,2.8,0.0,4.4,6.949999999999999
2024-12-17,12.8,2.2,0.0,4.8,7.5
2024-12-18,10.8,2.5,0.0,8.5,6.65
2024-12-19,7.9,2.8,0.0,10.4,5.35
2024-12-20,10.9,1.0,0.0,3.9,5.95
2024-12-21,14.6,2.2,0.0,12.7,8.4
2024-12-22,9.3,3.5,0.0,12.6,6.4
2024-12-23,9.5,2.3,0.0,11.5,5.9
